build_failed,NC,src_churn,test_churn,ConfigF,FilesA,FilesD,FilesM,srcF,docF,otherF,NUC,elapsed_days,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,NDEV,prev_build_result,day_week,classif_build,TFC,BMsg,maintC,fixC,buildF,mergeC,NS,ND,EXP,entropy,Assertion Roulette,Conditional Test Logic,Constructor Initialization,CyclomaticComplexity,DataClass,DeadCode,Duplicate Assert,DuplicatedCode,Eager Test,EmptyTest,Exception Catching Throwing,ExcessiveParameterList,General Fixture,GodClass,IgnoredTest,Lazy Test,LooseCoupling,Magic Number Test,Mystery Guest,NPathComplexity,Print Statement,Redundant Assertion,Resource Optimism,Sensitive Equality,Sleepy Test,TooManyFields,TooManyMethods,Unknown Test
1,2,2,0,1,0,0,8,1,0,6,3,0,1,1,0.454545455,1,1,1,1,1,0,4,1.123889442,0,0,0,0,3,8,9,2.8464396,17,30,32,108,31,114,33,27,6,0,33,1,29,26,5,6,15,17,23,22,17,33,33,0,0,7,28,23
1,2,1,0,0,0,0,2,1,0,1,2,0,0,1,0.416666667,1,0.2,1,1,1,0,2,4.074779619,0,0,0,0,2,2,1,0.54356444,28,29,16,108,31,114,31,27,7,0,33,1,33,26,30,7,15,28,27,22,27,26,33,0,0,7,28,32
1,1,5,0,0,0,0,1,1,0,0,1,0,0,1,0.384615385,1,0.2,1,1,1,7,1,4.717848228,0,0,0,0,1,1,1,0,30,26,16,108,31,114,33,27,7,0,34,1,24,26,32,7,15,30,30,22,30,33,33,0,0,7,28,34
1,1,5,0,0,0,0,1,1,0,0,1,0,0,1,0.357142857,1,0.2,1,1,1,2,1,4.572992983,0,1,0,0,1,1,1,0,29,31,27,108,31,114,34,27,7,0,31,1,11,26,28,7,15,29,31,22,31,24,31,0,0,7,28,29
1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.333333333,1,1,1,1,1,7,1,1.303074935,0,0,0,0,1,1,10,0,26,34,28,108,31,114,29,27,7,0,34,1,33,26,2,7,15,26,34,22,25,16,33,0,0,7,28,34
1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0.3125,1,1,1,1,1,7,1,1.302615565,0,0,0,0,1,1,11,0,32,25,31,108,31,114,20,27,7,0,34,1,17,26,33,7,15,25,32,22,14,32,32,0,0,7,28,32
1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0.294117647,1,1,1,1,2,7,1,1.302156998,0,0,0,0,1,1,12,0,33,29,34,108,31,114,25,27,6,0,33,1,9,26,11,5,15,32,33,22,32,33,33,0,0,7,28,32
1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0.277777778,1,0.4,1,1,2,7,1,0.505020825,0,0,0,0,1,1,2,0,29,28,32,108,31,114,26,27,7,0,33,1,31,26,19,7,15,23,29,22,13,29,31,0,0,7,28,29
1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.263157895,1,1,1,1,2,7,1,1.30172319,0,0,0,0,1,1,13,0,24,22,27,108,31,114,23,27,7,0,28,1,4,26,21,7,15,24,24,22,24,14,25,0,0,7,28,25
1,2,2,0,1,0,0,8,1,0,6,4,0,1,1,0.25,1,1,1,1,2,0,4,1.123482618,0,0,0,0,3,8,14,2.8464396,34,33,32,108,31,114,30,27,6,0,34,1,7,26,24,6,15,18,34,22,33,34,34,0,0,7,28,34
1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0.238095238,1,1,1,1,2,7,1,1.301261795,0,0,0,0,1,1,15,0,29,34,30,108,31,114,33,27,6,0,34,1,4,26,23,6,15,21,34,22,34,29,34,0,0,7,28,22
1,2,2,0,1,0,0,8,1,0,6,3,0,1,1,0.227272727,1,1,1,1,2,0,4,1.123287012,0,0,0,0,3,8,16,2.8464396,33,32,34,108,31,114,31,27,6,0,33,1,15,26,8,5,15,33,22,22,19,22,33,0,0,7,28,29
1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0.217391304,1,1,1,1,2,7,1,1.300801217,0,0,0,0,1,1,17,0,29,32,34,108,31,114,22,27,6,0,33,1,30,26,8,6,15,20,29,22,15,29,33,0,0,7,28,33
1,2,2,0,1,0,0,8,1,0,6,3,0,1,1,0.208333333,1,1,1,1,2,0,4,1.123091513,0,0,0,0,3,8,18,2.8464396,25,31,30,108,31,114,32,27,7,0,32,1,7,26,15,7,15,25,31,22,31,18,31,0,0,7,28,28
1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0.2,1,1,1,1,2,7,1,1.300341453,0,0,0,0,1,1,19,0,31,30,19,108,31,114,29,27,7,0,34,1,11,26,18,6,15,31,24,22,24,29,34,0,0,7,28,34
1,2,2,0,1,0,0,8,1,0,6,3,0,1,1,0.192307692,1,1,1,1,2,0,4,1.122896122,0,0,0,0,3,8,20,2.8464396,34,32,27,108,31,114,23,27,6,0,34,1,19,26,18,6,15,24,34,22,16,34,34,0,0,7,28,33
1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0.185185185,1,1,1,1,3,7,1,1.2998825,0,0,0,0,1,1,21,0,30,30,16,108,31,114,32,27,7,0,34,1,18,26,3,7,15,30,22,22,15,32,32,0,0,7,28,31
1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0.178571429,1,1,1,1,3,7,1,1.299428718,0,0,0,0,1,1,22,0,32,33,23,108,31,114,19,27,7,0,33,1,4,26,16,6,15,32,29,22,29,26,33,0,0,7,28,31
1,1,0,0,0,0,0,6,0,0,6,1,0,1,1,0.172413793,1,1,1,1,3,7,2,1.09332819,0,0,0,0,2,6,23,2.405639,28,29,20,108,31,114,32,27,7,0,34,1,9,26,17,7,15,28,24,22,7,26,29,0,0,7,28,34
1,2,0,0,1,0,0,7,0,0,6,2,0,1,1,0.166666667,1,1,1,1,3,0,3,1.426930583,0,0,0,0,3,7,24,2.6416042,24,25,32,108,31,114,26,27,7,0,34,1,4,26,28,7,15,24,25,22,25,20,34,0,0,7,28,34
1,2,0,0,1,0,0,7,0,0,6,2,0,1,1,0.161290323,1,1,1,1,3,0,3,1.426577489,0,0,0,0,3,7,25,2.6416042,33,32,30,108,31,114,20,27,7,0,33,1,22,26,13,7,15,27,33,22,24,33,33,0,0,7,28,33
1,1,4,0,1,0,0,2,1,0,0,2,0,1,1,0.15625,1,1,1,1,3,7,2,0.647520792,0,0,0,0,1,2,26,1,29,30,32,108,31,114,34,27,7,0,34,1,17,26,23,7,15,29,30,22,14,31,31,0,0,7,28,33
1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0.151515152,1,1,1,1,3,7,1,1.298115632,0,0,0,0,1,1,27,0,29,31,34,108,31,114,25,27,7,0,31,1,13,26,21,7,15,29,31,22,31,23,31,0,0,7,28,29
1,1,0,0,0,0,0,6,0,0,6,1,0,1,1,0.147058824,1,1,1,1,3,7,2,1.092829161,0,0,0,0,2,6,28,2.405639,23,30,34,108,31,114,29,27,6,0,33,1,1,26,25,6,15,19,30,22,30,24,33,0,0,7,28,33
1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0.142857143,1,1,1,1,4,7,1,1.297688929,0,0,0,0,1,1,29,0,32,34,33,108,31,114,30,27,7,0,34,1,7,26,9,7,15,23,34,22,19,32,32,0,0,7,28,34
1,2,2,0,1,0,0,8,1,0,6,3,0,1,1,0.138888889,1,1,1,1,4,0,4,1.122010038,0,0,0,0,3,8,30,2.8464396,29,26,33,108,31,114,30,27,6,0,29,1,13,26,34,6,15,29,29,22,29,23,29,0,0,7,28,29
1,2,0,2,0,0,0,2,0,0,1,2,0,0,1,0.135135135,1,0.2,1,1,4,0,2,4.082945988,0,1,0,0,2,2,1,1,21,31,29,108,31,114,33,27,6,0,33,1,32,26,8,6,15,21,31,22,19,26,32,0,0,7,28,31
1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.131578947,1,1,1,1,4,7,1,1.29728264,0,0,0,0,1,1,31,0,25,31,30,108,31,114,26,28,7,0,33,1,15,26,29,7,15,25,21,22,21,26,31,0,0,7,28,33
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.128205128,1,0.2,1,1,4,7,1,2.422844126,0,0,0,0,1,1,1,0,33,34,16,108,31,114,29,28,6,0,34,1,4,26,18,6,15,33,30,22,30,28,34,0,0,7,28,23
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.975,0.125,1,1,1,0,4,7,1,1.296857482,0,0,0,0,1,1,32,0,28,28,31,108,31,114,34,28,7,0,34,1,23,26,29,7,15,28,21,22,17,26,28,0,0,7,28,33
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.951219512,0.12195122,0.96969697,1,1,0,4,7,2,1.092463891,0,0,0,0,2,6,33,2.405639,30,30,32,108,31,114,24,28,6,0,30,1,22,26,2,6,15,30,25,22,25,23,30,0,0,7,28,28
0,1,0,0,1,0,0,1,0,0,0,1,1,1,0.928571429,0.119047619,0.941176471,1,1,0,5,7,1,1.296433089,0,0,0,0,1,1,34,0,33,21,32,108,31,114,29,28,7,0,34,1,30,26,8,7,15,23,33,22,15,33,33,0,0,7,28,33
0,2,2,0,1,0,0,8,1,0,6,3,0,1,0.906976744,0.11627907,0.914285714,1,1,0,5,0,4,1.121551112,0,0,0,0,3,8,35,2.8464396,31,32,34,108,31,114,26,28,7,0,33,1,22,26,15,7,15,31,30,22,19,30,32,0,0,7,28,25
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.886363636,0.113636364,0.888888889,1,1,0,5,7,1,1.295981208,0,0,0,0,1,1,36,0,31,31,30,108,31,114,33,28,7,0,33,1,18,26,24,7,15,31,26,22,21,26,31,0,0,7,28,29
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.866666667,0.111111111,0.864864865,1,1,0,5,7,1,1.295534381,0,0,0,0,1,1,37,0,25,29,28,108,31,114,26,28,6,0,34,1,21,26,27,6,15,25,29,22,14,26,34,0,0,7,28,34
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.847826087,0.108695652,0.842105263,1,1,0,5,7,2,1.092146698,0,0,0,0,2,6,38,2.405639,31,28,27,108,31,114,32,28,7,0,33,1,21,26,7,7,15,29,31,22,19,32,32,0,0,7,28,31
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.829787234,0.106382979,0.820512821,1,1,0,5,7,1,1.295112271,0,0,0,0,1,1,39,0,30,32,27,108,31,114,33,28,5,0,33,1,9,26,29,5,15,25,32,22,32,33,33,0,0,7,28,30
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.8125,0.104166667,0.8,1,1,0,5,7,2,1.091977339,0,0,0,0,2,6,40,2.405639,15,25,28,108,31,114,33,28,7,0,34,1,34,26,14,7,15,15,25,22,15,24,34,0,0,7,28,32
0,1,3,0,0,0,0,1,1,0,0,1,0,0,0.795918367,0.102040816,0.5,0.2,1,0,5,7,1,4.436999287,0,0,0,0,1,1,2,0,26,29,34,108,31,114,32,28,7,0,33,1,33,26,1,7,15,26,26,22,26,22,33,0,0,7,28,31
0,1,313,0,0,0,0,5,5,0,0,4,0,0,0.78,0.1,1,0.4,1,0,5,2,1,3.896736116,0,0,0,0,1,4,2,1.3253676,33,34,31,107,31,114,19,28,7,0,34,1,27,26,15,6,15,33,25,22,23,25,34,0,0,7,28,26
1,2,2,18,0,0,0,3,1,0,0,3,0,0,0.764705882,0.098039216,1,0.4,1,0,5,0,1,5.026890699,1,0,0,0,2,2,2,1.1567796,27,24,34,107,31,114,28,28,7,0,32,1,31,26,26,7,15,17,27,22,24,27,31,0,0,7,28,30
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.769230769,0.096153846,0.780487805,1,1,1,5,7,1,1.294786768,0,0,0,0,1,1,41,0,33,28,26,107,31,114,34,29,7,0,34,1,8,26,16,7,15,33,33,22,33,32,33,0,0,7,28,33
1,1,0,0,0,0,0,6,0,0,6,1,0,1,0.754716981,0.094339623,0.761904762,1,1,0,5,7,2,1.091825082,0,0,0,0,2,6,42,2.405639,27,33,25,107,31,114,12,29,7,0,33,1,22,26,5,7,15,27,33,22,27,23,30,0,0,7,28,33
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.759259259,0.092592593,0.333333333,0.2,1,1,5,7,1,2.364738379,0,0,0,0,1,1,3,0,34,33,32,107,31,114,28,29,7,0,34,1,27,26,30,7,15,34,34,22,34,23,34,0,0,7,28,34
0,1,0,3,0,0,0,1,0,0,0,1,0,0,0.745454545,0.090909091,1,0.6,1,0,5,2,1,3.303678093,0,0,0,0,1,1,3,0,26,24,30,107,31,114,33,29,7,0,32,1,1,26,28,7,15,26,26,22,26,22,26,0,0,7,28,32
0,2,20,0,1,0,0,2,1,0,0,2,0,0,0.732142857,0.089285714,0.717054264,0.7,2,0,5,0,2,3.247707162,0,0,0,0,2,2,23,0.43949693,32,34,30,107,31,114,24,29,7,0,34,1,33,26,25,5,15,32,34,22,16,24,33,0,0,7,28,34
0,1,0,0,0,0,0,6,0,0,6,1,0,0,0.719298246,0.087719298,0.75,1,1,0,5,7,2,1.091582017,0,0,0,0,2,6,44,2.405639,29,31,28,107,31,114,33,29,6,0,33,1,11,26,26,6,15,15,31,22,15,33,33,0,0,7,28,31
0,1,0,0,1,0,0,1,0,0,0,1,1,1,0.706896552,0.086206897,0.733333333,1,1,0,6,7,1,1.294018198,0,0,0,0,1,1,45,0,23,28,30,107,31,114,33,29,7,0,33,1,32,26,11,7,15,19,28,22,19,23,32,0,0,7,28,28
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.694915254,0.084745763,0.717391304,1,1,0,6,7,2,1.091412999,0,0,0,0,2,6,46,2.405639,26,32,30,107,31,114,16,29,7,0,34,1,21,26,20,7,15,26,32,22,9,16,33,0,0,7,28,34
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.683333333,0.083333333,0.70212766,1,1,0,6,7,1,1.293599086,0,0,0,0,1,1,47,0,22,25,32,107,31,114,34,29,7,0,33,1,7,26,26,7,15,22,25,22,22,33,33,0,0,7,28,30
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.672131148,0.081967213,0.6875,1,1,0,6,7,2,1.091244073,0,0,0,0,2,6,48,2.405639,32,28,26,107,31,114,21,29,7,0,34,1,34,26,11,7,15,32,32,22,32,19,34,0,0,7,28,32
0,1,0,0,1,0,0,1,0,0,0,1,1,1,0.661290323,0.080645161,0.673469388,1,1,0,7,7,1,1.293180716,0,0,0,0,1,1,49,0,27,25,34,107,31,114,32,29,7,0,32,1,7,26,33,7,15,27,27,22,27,23,27,0,0,7,28,27
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.650793651,0.079365079,0.66,1,1,0,7,7,2,1.091075238,0,0,0,0,2,6,50,2.405639,29,29,30,107,31,114,25,29,7,0,33,1,10,26,16,7,15,29,27,22,27,25,29,0,0,7,28,33
0,1,0,6,0,0,0,1,0,0,0,1,0,0,0.640625,0.078125,1,0.4,1,0,7,2,1,3.851556068,0,1,0,0,1,1,2,0,26,33,31,107,31,114,24,29,7,0,33,1,28,26,34,7,15,26,20,22,13,24,33,0,0,7,28,27
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.630769231,0.076923077,0.647058824,1,1,0,7,7,1,1.29278705,0,0,0,0,1,1,51,0,33,13,30,107,31,114,24,29,6,0,33,1,15,26,7,5,15,28,33,22,17,33,33,0,0,7,28,33
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.621212121,0.075757576,0.634615385,1,1,0,7,7,2,1.090917431,0,0,0,0,2,6,52,2.405639,34,31,25,107,31,114,27,29,5,0,34,1,3,26,6,5,15,20,34,22,31,34,34,0,0,7,28,34
0,2,0,0,1,0,0,7,0,0,6,2,1,1,0.611940299,0.074626866,0.622641509,1,1,0,1,0,3,1.421330824,0,0,0,0,3,7,53,2.6416042,20,31,29,107,31,114,32,29,7,0,34,1,19,26,22,7,15,20,31,22,16,30,34,0,0,7,28,34
0,1,1708,2,2,8,1,2,1,1,6,2,0,0,0.602941176,0.073529412,0.75,0.6,1,0,1,1,5,4.170262412,0,0,0,0,2,2,4,0.41576836,32,34,23,107,31,114,27,29,7,0,34,1,8,26,25,6,15,30,34,22,34,32,34,0,0,7,28,33
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.594202899,0.072463768,0.611111111,1,1,0,1,7,1,1.291977961,0,0,0,0,1,1,54,0,17,20,30,107,31,114,34,29,7,0,33,1,24,26,19,7,15,10,20,22,20,26,26,0,0,7,28,32
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.585714286,0.071428571,0.6,1,1,0,1,7,2,1.090564552,0,0,0,0,2,6,55,2.405639,34,34,17,107,31,114,31,29,7,0,34,1,20,26,12,7,15,34,32,22,32,30,34,0,0,7,28,33
0,1,4,0,0,0,0,1,1,0,0,1,0,0,0.577464789,0.070422535,0.5,0.4,1,0,1,7,1,6.827718689,0,0,0,0,1,1,4,0,31,33,30,107,31,114,14,29,7,0,33,1,12,25,24,7,15,20,33,22,33,31,33,0,0,7,28,22
0,1,4,0,0,0,0,1,1,0,0,1,0,1,0.569444444,0.069444444,0.4,0.4,1,0,1,2,1,1.951680861,0,1,0,0,1,1,5,0,27,17,18,107,31,114,33,29,7,0,34,1,14,25,5,7,15,25,27,22,25,33,33,0,0,7,28,34
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.561643836,0.068493151,1,0.6,1,0,1,7,1,0.502250856,0,0,0,0,1,1,3,0,34,34,33,107,31,114,32,29,7,0,34,1,9,25,30,7,15,34,22,22,15,22,34,0,0,7,28,26
0,2,0,31,0,0,0,4,0,0,0,4,0,0,0.554054054,0.067567568,0.633333333,0.5,2,0,1,0,1,3.139762271,0,1,0,0,2,2,4,1.9190335,29,34,28,107,31,114,25,29,7,0,34,1,21,25,31,7,15,29,34,22,34,25,34,0,0,7,28,30
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.546666667,0.066666667,0.589285714,1,1,0,1,7,1,1.291682361,0,0,0,0,1,1,56,0,30,25,27,107,31,114,31,29,7,0,33,1,26,25,7,7,15,25,30,22,12,30,30,0,0,7,28,32
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.539473684,0.065789474,0.578947368,1,1,0,1,7,2,1.090340305,0,0,0,0,2,6,57,2.405639,29,31,34,107,31,114,24,29,7,0,32,1,10,25,14,7,15,22,30,22,26,29,32,0,0,7,28,32
0,1,0,7,0,0,0,1,0,0,0,1,0,0,0.532467532,0.064935065,0.5,0.4,1,0,1,7,1,3.107050519,0,0,0,0,1,1,4,0,29,16,19,107,31,114,33,29,7,0,33,1,23,25,11,5,15,29,29,22,29,33,33,0,0,7,28,31
0,3,34,12,0,0,0,9,6,0,0,6,0,0,0.525641026,0.064102564,0.5,0.6,1,0,1,0,1,5.350467309,0,2,0,0,1,3,6,2.5575063,30,29,34,107,31,114,24,29,6,0,33,1,25,25,9,5,15,30,28,22,27,24,32,0,0,7,28,32
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.518987342,0.063291139,0.568965517,1,1,0,1,7,1,1.291363527,0,0,0,0,1,1,58,0,34,34,32,107,31,114,20,29,6,0,34,1,28,25,25,6,15,34,21,22,15,18,34,0,0,7,28,29
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.5125,0.0625,0.559322034,1,1,0,1,7,2,1.090048169,0,0,0,0,2,6,59,2.405639,29,32,34,107,31,114,26,29,6,0,33,1,25,25,12,6,15,29,29,22,29,18,32,0,0,7,28,33
0,1,12,0,0,0,0,2,2,0,0,2,0,0,0.50617284,0.061728395,0.4,0.4,1,0,1,7,1,3.818441184,0,0,0,0,1,1,5,1,30,33,24,107,31,114,28,29,7,0,34,1,20,25,11,7,15,30,33,22,33,26,33,0,0,7,28,34
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.5,0.06097561,0.428571429,0.6,1,0,1,2,1,2.975831564,0,1,0,0,1,1,7,0,29,30,28,107,31,114,31,29,7,0,34,1,34,25,27,7,15,21,30,22,10,31,34,0,0,7,28,30
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.493975904,0.060240964,0.55,1,1,0,1,7,1,1.290997487,0,0,0,0,1,1,60,0,29,29,25,107,31,114,32,29,7,0,34,1,6,25,16,7,15,29,21,22,19,30,33,0,0,7,28,33
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.488095238,0.05952381,0.540983607,1,1,0,1,7,2,1.089791659,0,0,0,0,2,6,61,2.405639,26,28,31,107,31,114,32,29,6,0,33,1,25,25,34,5,15,20,28,22,28,26,28,0,0,7,28,15
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.482352941,0.058823529,0.532258065,1,1,0,1,7,1,1.290584238,0,0,0,0,1,1,62,0,30,23,26,107,31,114,29,29,7,0,33,1,3,25,6,6,15,30,27,22,27,16,33,0,0,7,28,33
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.476744186,0.058139535,0.523809524,1,1,0,1,7,2,1.089623677,0,0,0,0,2,6,63,2.405639,27,26,20,107,31,114,32,29,7,0,34,1,8,25,33,7,15,13,27,22,25,30,30,0,0,7,28,31
0,1,0,0,1,0,0,1,0,0,0,1,1,1,0.471264368,0.057471264,0.515625,1,1,0,1,7,1,1.290171709,0,0,0,0,1,1,64,0,21,34,16,107,31,114,32,29,6,0,34,1,7,25,6,6,15,21,34,22,34,32,34,0,0,7,28,29
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.465909091,0.056818182,0.507692308,1,1,0,2,7,2,1.089455784,0,0,0,0,2,6,65,2.405639,32,23,27,107,31,114,34,29,7,0,34,1,14,25,19,7,15,32,30,22,25,30,33,0,0,7,28,33
0,1,0,35,0,0,0,2,0,0,0,2,0,0,0.460674157,0.056179775,0.375,0.6,1,0,2,2,1,4.342279256,0,0,0,0,1,1,8,0.99941105,26,19,34,107,31,114,21,29,5,0,32,1,15,25,24,5,15,8,26,22,17,26,32,0,0,7,28,32
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.455555556,0.055555556,0.333333333,0.6,1,0,2,1,1,3.918335244,0,0,0,0,0,0,9,0,27,34,31,107,31,114,13,29,6,0,34,1,14,25,7,6,15,24,34,22,34,27,34,0,0,7,28,32
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.450549451,0.054945055,0.5,1,1,0,2,7,1,1.289807833,0,0,0,0,1,1,66,0,30,34,26,107,31,114,33,29,7,0,34,1,1,25,6,6,15,30,31,22,31,33,34,0,0,7,28,27
0,1,0,0,0,0,0,6,0,0,6,1,0,1,0.445652174,0.054347826,0.492537313,1,1,0,2,7,2,1.089283368,0,0,0,0,2,6,67,2.405639,34,14,33,107,31,114,32,29,6,0,34,1,15,25,31,6,15,34,34,22,34,32,34,0,0,7,28,34
0,1,0,0,0,0,0,11,0,0,11,6,0,0,0.440860215,0.053763441,1,0.4,1,0,2,7,1,0.891878675,0,0,0,0,10,10,2,3.1493974,31,33,24,107,31,114,34,29,6,0,33,1,18,25,25,6,15,29,33,22,33,31,33,0,0,7,28,32
0,2,60,0,1,0,0,2,1,0,0,2,0,0,0.436170213,0.053191489,0.617647059,0.8,2,0,2,0,2,1.347871303,0,0,0,0,2,2,36,0.20559254,26,34,31,107,31,114,32,29,7,0,34,1,17,25,25,7,15,26,30,22,30,29,34,0,0,7,28,26
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.431578947,0.052631579,0.666666667,0.4,1,0,2,7,1,3.338209511,0,0,0,0,1,1,3,0,33,31,30,107,31,114,32,29,7,0,33,1,19,25,20,7,15,15,33,22,31,33,33,0,0,7,28,33
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.427083333,0.052083333,0.47826087,1,1,0,2,7,1,1.28903429,0,0,0,0,1,1,69,0,26,31,34,107,31,114,30,29,6,0,32,1,27,25,33,6,15,22,26,22,22,30,31,0,0,7,28,32
0,2,0,8,2,1,7,4,0,0,8,2,0,0,0.422680412,0.051546392,0.3,0.6,1,0,2,0,4,5.639705145,0,0,0,0,2,2,10,2.546076,32,30,26,107,31,114,18,29,6,0,32,1,19,25,27,6,15,31,32,22,31,32,32,0,0,7,28,31
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.418367347,0.051020408,0.471428571,1,1,0,2,7,1,1.288648586,0,0,0,0,1,1,70,0,23,13,28,107,31,115,26,29,5,0,29,1,24,25,14,5,15,12,23,22,9,23,29,0,0,7,28,29
