build_failed,NC,src_churn,test_churn,ConfigF,FilesA,FilesD,FilesM,srcF,docF,otherF,NUC,elapsed_days,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,NDEV,prev_build_result,day_week,classif_build,TFC,BMsg,maintC,fixC,buildF,mergeC,NS,ND,EXP,entropy,Assertion Roulette,Conditional Test Logic,Constructor Initialization,CyclomaticComplexity,DataClass,DeadCode,Duplicate Assert,DuplicatedCode,Eager Test,EmptyTest,Exception Catching Throwing,ExcessiveParameterList,General Fixture,GodClass,IgnoredTest,Lazy Test,LooseCoupling,Magic Number Test,Mystery Guest,NPathComplexity,Print Statement,Redundant Assertion,Resource Optimism,Sensitive Equality,Sleepy Test,TooManyFields,TooManyMethods,Unknown Test
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.363636364,0.181818182,0.5,0.6,1,1,4,3,0,3.392924457,0,0,0,1,0,0,8,0,399,329,394,184,39,144,389,258,174,308,399,69,389,30,390,172,8,395,233,82,314,387,233,357,329,17,59,298
1,1,170,7,0,0,4,14,14,0,0,3,1,1,0.333333333,0.166666667,0.444444444,0.6,1,0,6,2,1,4.344242257,0,1,0,0,4,9,9,3.3759992,398,380,379,184,39,144,394,258,174,308,398,69,389,30,370,174,8,397,321,82,262,395,321,398,375,17,59,295
0,1,111,23,0,4,0,1,4,0,0,1,0,1,0.384615385,0.153846154,0.5,0.6,1,1,6,2,1,3.478401116,0,1,0,0,1,1,10,2.293371,399,386,394,184,39,144,397,258,174,391,399,69,389,30,383,173,8,399,299,82,121,398,299,382,340,17,59,248
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.357142857,0.142857143,0.454545455,0.6,1,0,6,3,0,3.604192491,0,0,0,1,0,0,11,0,399,397,360,184,39,144,393,258,174,374,399,69,398,30,377,173,8,398,349,82,367,399,349,386,393,17,59,335
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.133333333,0.416666667,0.6,1,0,6,3,0,3.582769399,0,0,0,1,0,0,12,0,399,399,395,184,39,144,396,258,174,327,399,69,398,30,397,172,8,399,22,82,317,386,22,393,350,17,59,301
0,2,789,318,0,11,1,32,31,0,5,6,1,1,0.375,0.125,0.461538462,0.6,1,1,6,0,4,4.867398917,0,0,0,0,7,18,13,4.734938,398,380,396,184,39,144,398,258,174,385,398,69,398,30,368,173,8,398,270,82,364,388,270,390,335,17,59,385
0,1,19,327,0,1,1,2,2,0,0,1,0,1,0.352941176,0.117647059,0.428571429,0.6,1,0,7,1,1,3.873644891,0,0,0,0,3,3,14,1.286394,401,388,400,184,40,145,401,258,174,400,401,69,401,30,354,173,8,391,187,82,227,394,187,367,321,17,59,400
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.111111111,0,0,1,0,7,3,0,2.487221049,0,0,0,1,0,0,3,0,402,400,382,184,40,143,393,258,175,383,402,69,387,30,389,175,8,401,400,82,345,402,400,387,400,17,59,383
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.315789474,0.105263158,0.4,0.6,1,0,7,3,0,2.485657289,0,0,0,1,0,0,15,0,401,393,376,184,40,142,400,258,175,379,402,69,397,30,371,172,8,401,176,82,133,378,176,398,351,17,59,363
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0,1,0,1,3,0,2.484097339,0,0,0,1,0,0,4,0,401,393,397,184,40,144,395,258,173,401,401,69,392,30,390,174,8,401,141,82,326,399,141,400,312,17,59,378
1,1,11,206,0,1,0,1,1,0,0,1,1,1,0.285714286,0.095238095,0,0,1,0,2,2,1,4.65075859,0,1,0,0,1,2,5,0.28932607,401,393,383,184,40,144,393,258,175,337,401,69,391,30,361,175,8,400,142,82,237,401,142,386,316,17,59,321
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818,0.090909091,0.375,0.6,1,1,2,3,0,2.482652743,0,0,0,1,0,0,16,0,401,396,399,184,40,144,396,258,175,402,401,69,381,30,385,175,8,397,155,82,141,401,155,401,380,17,59,402
0,3,0,0,0,0,0,17,0,0,17,2,0,0,0.304347826,0.086956522,0.166666667,0,1,0,2,0,1,2.961366218,0,0,0,1,16,16,6,3.921928,402,400,401,184,40,144,398,258,175,308,402,69,387,30,387,174,8,400,56,82,357,402,56,384,334,17,59,308
0,1,0,0,0,0,0,16,0,0,16,1,0,1,0.291666667,0.083333333,0.142857143,0,1,0,2,7,1,2.974353959,0,0,0,0,16,16,7,4,401,401,385,184,40,144,399,258,174,353,401,69,399,30,397,174,8,401,233,82,356,399,233,392,376,17,59,376
0,26,829,516,0,0,0,227,149,0,0,26,2,1,0.28,0.08,0.125,0,1,0,3,0,1,34.82908923,1,0,0,0,2,13,8,7.320811,401,402,385,184,40,144,399,258,174,333,402,69,388,30,390,171,8,401,118,82,257,398,118,388,229,17,59,333
0,2,406,124,0,2,0,21,15,0,0,6,0,0,0.269230769,0.076923077,0.352941176,0.6,1,0,3,0,1,3.662138023,0,0,0,1,6,16,17,4.0121665,400,381,399,184,40,144,400,258,174,283,400,69,384,30,366,174,8,400,193,82,350,386,193,395,379,17,59,283
0,1,7,1,0,0,0,2,1,0,0,1,0,1,0.259259259,0.074074074,0.333333333,0.6,1,0,3,2,1,3.412477424,1,1,0,0,1,2,18,0.54356444,402,390,385,184,40,156,397,258,175,400,402,69,397,30,345,173,8,396,338,82,327,397,338,397,338,17,59,400
0,1,4202,0,0,24,0,6,30,0,0,2,0,0,0.25,0.071428571,0.111111111,0,1,0,3,1,1,5.500396566,0,0,0,0,2,2,9,4.207012,401,401,402,210,43,144,401,283,166,351,401,73,398,36,335,166,8,401,125,103,309,396,125,390,364,20,59,364
0,1,198,282,0,0,0,6,5,0,0,4,0,1,0.24137931,0.068965517,0.1,0,1,0,4,7,1,4.618357476,0,0,0,0,4,6,10,1.498521,400,393,399,210,43,144,389,283,166,399,400,73,389,36,402,166,8,400,87,103,370,394,87,400,349,20,59,399
0,1,4,0,0,0,0,1,1,0,0,1,0,1,0.233333333,0.066666667,0.090909091,0,1,0,4,2,1,4.118072261,0,1,0,0,1,1,11,0,400,393,401,210,43,144,394,283,165,367,400,73,398,36,357,163,8,400,319,103,299,380,319,400,364,20,59,367
0,1,28,0,0,0,0,2,2,0,0,2,0,1,0.225806452,0.064516129,0.083333333,0,1,0,4,7,1,6.35981257,0,0,0,0,1,1,12,0.9852281,401,398,396,210,43,144,395,286,166,400,402,73,401,36,388,165,8,400,206,103,198,401,206,365,325,20,59,391
0,1,1045,24,0,0,0,45,41,0,0,7,0,0,0.21875,0.0625,0.315789474,0.6,1,0,4,1,1,5.136560536,1,0,0,0,5,16,19,4.3827624,402,390,397,184,40,157,402,258,175,340,402,69,399,30,394,171,8,402,50,82,334,380,50,402,385,17,58,354
0,2,448,76,0,0,0,119,82,0,0,14,0,1,0.212121212,0.060606061,0.3,0.6,1,0,4,0,1,7.556241749,2,0,0,0,12,55,20,5.891537,398,379,401,184,40,155,394,258,175,354,402,69,394,30,376,173,8,394,79,82,359,398,79,394,379,17,58,354
0,1,507,0,0,7,0,2,8,0,1,2,1,0,0.205882353,0.058823529,0.076923077,0,1,0,4,7,2,6.333757283,0,0,0,0,2,2,13,2.6230476,402,390,401,211,44,144,402,286,164,358,402,73,389,36,399,163,8,402,130,103,390,386,130,402,373,20,59,301
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.2,0.057142857,0.071428571,0,1,0,4,2,1,3.073415309,0,1,0,0,1,1,14,0,402,393,386,211,44,144,397,286,165,262,402,73,397,36,401,165,8,396,321,103,355,402,321,363,321,20,59,220
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.194444444,0.055555556,0.066666667,0,1,0,5,3,0,3.925286433,0,0,0,1,0,0,15,0,402,397,388,211,44,155,390,286,166,371,402,73,394,36,394,166,8,402,45,103,122,380,45,401,297,20,58,371
1,1,6,0,0,0,0,3,3,0,0,1,0,1,0.216216216,0.054054054,0.125,0,1,1,5,2,1,2.48116756,0,1,0,0,1,1,16,1.5849625,401,398,402,211,44,155,397,286,166,391,401,73,397,36,384,165,8,401,273,103,113,397,273,397,382,20,58,391
0,1,6,0,0,0,0,3,3,0,0,1,0,1,0.236842105,0.052631579,0.176470588,0,1,1,5,2,1,2.497867354,0,1,0,0,1,1,17,1.5849625,398,373,402,211,44,155,391,286,166,384,401,73,391,36,375,165,8,392,206,103,365,391,206,387,206,20,58,326
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.230769231,0.051282051,0.285714286,0.6,1,0,6,3,0,2.482159239,0,0,0,1,0,0,21,0,401,372,393,211,43,157,400,287,166,361,401,74,400,36,381,166,8,401,92,103,156,359,92,376,353,20,58,296
0,3,1516,3,0,5,0,37,32,0,9,9,1,0,0.225,0.05,0.166666667,0,1,0,7,0,2,6.024878127,0,0,0,0,7,17,18,4.1014047,400,366,393,211,44,155,392,286,166,377,400,73,361,36,396,164,8,392,7,103,343,400,7,352,294,20,58,377
1,1,0,181,0,3,0,2,0,0,4,1,0,1,0.219512195,0.048780488,0.157894737,0,1,0,7,2,3,6.502123545,0,1,0,0,2,2,19,1.2941382,403,399,397,211,44,159,400,285,166,274,403,73,401,36,396,164,8,402,87,103,330,399,87,389,360,20,58,274
0,3,0,6,0,0,0,2,0,0,0,2,0,1,0.238095238,0.047619048,0.2,0,1,1,7,0,1,4.687747717,0,0,0,1,1,2,20,0.9182958,401,389,402,211,43,161,400,285,166,329,401,74,400,36,385,165,8,400,290,103,268,397,290,400,290,20,58,329
0,1,145,73,0,2,0,20,17,0,2,5,2,1,0.23255814,0.046511628,0.19047619,0,1,0,2,1,3,5.65192912,0,0,0,0,6,10,21,3.2738173,401,399,404,211,43,162,399,285,165,371,403,74,387,36,398,164,8,399,19,103,349,396,19,400,372,20,58,351
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0.045454545,0.272727273,0.6,1,0,2,3,0,6.190034442,0,0,0,1,0,0,22,0,404,404,401,211,43,175,404,285,165,370,404,74,395,36,397,166,8,404,243,103,397,398,243,378,390,20,58,390
1,1,1,0,0,0,0,6,1,0,5,3,0,0,0.244444444,0.044444444,0.181818182,0,1,1,2,7,2,2.961048249,0,0,0,0,3,5,22,2.2880614,404,386,390,211,43,174,389,285,166,276,404,74,389,36,395,166,8,404,374,103,377,384,374,403,374,20,58,328
1,1,451,8,0,4,1,19,16,0,5,7,2,0,0.260869565,0.043478261,0.304347826,0.6,1,1,3,2,3,5.995279946,0,1,0,0,1,14,23,3.5322716,404,390,384,212,43,190,401,285,166,396,404,74,403,36,397,166,8,404,259,103,296,395,259,395,259,20,58,396
1,1,361,384,0,0,0,34,23,0,3,7,1,1,0.276595745,0.042553191,0.333333333,0.6,1,1,4,5,3,4.103773845,1,0,0,0,5,19,24,3.4551346,404,388,399,212,43,211,403,283,165,396,404,74,397,36,358,164,8,403,379,103,252,404,379,401,379,20,57,369
0,1,1118,475,0,3,2,86,65,0,1,18,1,1,0.291666667,0.041666667,0.36,0.6,1,1,5,7,2,7.161622003,0,0,0,0,12,50,25,5.484509,405,397,404,213,44,291,396,282,163,405,405,74,401,36,393,165,8,405,369,103,249,376,369,389,382,20,57,398
0,1,613,4,0,0,0,27,22,0,4,7,0,1,0.285714286,0.040816327,0.346153846,0.6,1,0,5,7,3,7.028201432,0,0,0,0,8,16,26,4.153416,403,384,396,213,43,312,387,282,165,317,405,74,393,36,390,165,8,403,17,103,307,382,17,356,383,20,57,333
1,1,215,95,0,0,0,14,8,0,1,7,0,1,0.28,0.04,0.333333333,0.6,1,0,5,7,2,6.910529206,0,0,0,0,4,10,27,2.6093428,404,396,395,213,43,314,401,281,165,364,404,74,398,36,405,163,8,404,37,103,391,403,37,404,396,20,57,396
1,1,5,29,0,0,0,7,2,0,1,3,0,1,0.294117647,0.039215686,0.357142857,0.6,1,1,5,7,2,6.805279487,0,0,0,0,1,7,28,1.9081357,405,384,398,213,43,316,400,281,165,304,405,74,395,36,403,165,8,395,86,103,245,405,86,400,379,20,57,304
1,4,10,19,0,0,0,3,1,0,0,3,0,0,0.307692308,0.038461538,0.217391304,0,1,1,6,0,1,4.777847513,0,1,0,1,2,3,23,1.2474241,405,402,398,213,43,317,402,281,164,333,405,74,388,36,406,162,8,401,227,103,402,378,227,405,331,20,57,317
0,1,0,76,0,0,0,2,0,0,0,1,0,1,0.320754717,0.037735849,0.25,0,1,1,6,2,1,2.831000718,0,1,0,0,1,2,24,0.7166337,406,406,404,213,43,312,403,281,164,378,406,74,405,36,403,164,8,403,347,103,343,398,347,405,347,20,57,378
0,2,88,23,0,0,0,19,14,0,0,8,0,1,0.314814815,0.037037037,0.24,0,1,0,6,0,1,3.510319442,0,0,0,0,2,8,25,3.3580728,405,395,406,213,43,309,405,281,165,316,405,74,404,36,342,164,8,405,358,103,227,380,358,405,394,20,57,369
1,3,324,100,0,0,0,13,9,0,1,7,0,1,0.309090909,0.036363636,0.230769231,0,1,0,6,0,2,9.383472754,0,2,0,0,3,8,26,2.6349387,406,403,393,213,43,309,400,281,165,406,406,74,403,36,367,163,8,403,190,103,399,406,190,406,190,20,57,325
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.321428571,0.035714286,0.379310345,0.6,1,1,6,3,0,6.121506013,0,0,0,1,0,0,29,0,406,390,398,213,43,303,406,281,165,349,406,74,405,36,385,158,8,405,118,103,309,399,118,405,274,20,58,349
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.035087719,0.259259259,0,1,1,6,3,0,6.08815082,0,0,0,1,0,0,27,0,407,383,403,216,43,299,398,283,165,374,407,75,401,37,388,165,8,407,105,105,313,406,105,390,172,21,58,214
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.327586207,0.034482759,0.4,0.6,1,0,6,3,0,6.056078496,0,0,0,1,0,0,30,0,407,407,401,216,45,302,399,283,163,379,407,77,400,37,402,163,8,407,152,105,148,386,152,399,227,21,58,379
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.322033898,0.033898305,0.25,0,1,0,6,3,0,6.025192316,0,0,0,1,0,0,28,0,401,402,404,220,47,284,397,282,166,352,405,79,398,37,406,165,8,400,49,110,98,386,49,401,396,21,58,352
1,1,73,9,0,1,0,6,3,0,2,2,0,1,0.333333333,0.033333333,0.275862069,0,1,1,6,2,2,2.206783984,0,1,0,0,2,5,29,1.4598271,406,406,399,220,47,284,403,282,166,375,407,79,405,37,389,165,8,406,107,110,380,403,107,407,305,21,58,273
1,1,2,0,0,0,0,2,1,0,1,2,0,1,0.344262295,0.032786885,0.3,0,1,1,7,2,2,3.39869474,0,1,0,0,1,2,30,0.7219281,400,407,385,220,47,284,395,282,166,355,407,79,393,37,398,165,8,395,186,110,375,392,186,393,239,21,58,141
0,1,49,48,0,0,0,12,6,0,2,4,0,1,0.35483871,0.032258065,0.322580645,0,1,1,7,2,2,1.851608304,0,1,0,0,4,9,31,3.2425916,406,353,407,220,47,281,387,282,166,311,406,79,391,37,380,166,8,387,241,110,341,388,241,406,386,21,58,216
0,2,32,0,0,0,0,4,4,0,0,4,0,1,0.349206349,0.031746032,0.3125,0,1,0,7,0,1,4.026428298,0,1,0,0,1,2,32,1.5919172,407,401,396,220,47,281,399,282,166,362,407,79,399,37,378,166,8,401,32,110,377,405,32,406,384,21,58,362
0,1,158,109,0,0,0,67,32,0,0,8,0,1,0.34375,0.03125,0.303030303,0,1,0,7,4,1,2.635779205,0,0,0,0,1,27,33,5.2740903,406,405,393,220,47,263,405,282,166,359,406,79,406,37,407,166,8,406,290,110,365,400,290,404,313,21,58,359
0,1,1026,70,0,3,6,27,29,0,1,12,1,1,0.338461538,0.030769231,0.294117647,0,1,0,7,7,2,3.104203901,0,0,0,0,3,12,34,4.392368,406,382,404,221,47,264,406,282,165,294,407,79,406,38,366,164,8,406,376,111,269,394,376,406,376,21,58,316
0,1,2,28,0,0,0,2,1,0,0,2,0,1,0.333333333,0.03030303,0.285714286,0,1,0,7,2,1,2.442336294,0,1,0,0,2,2,35,0.35335934,405,395,404,221,47,264,403,282,164,377,407,79,399,38,395,164,8,403,303,111,245,405,303,396,373,21,58,377
1,1,117,9,0,0,0,11,6,0,3,4,1,0,0.328358209,0.029850746,0.387096774,0.6,1,0,1,2,2,3.95392007,0,1,0,0,2,7,31,2.838711,406,402,400,221,47,265,406,281,165,399,406,79,406,38,407,165,8,393,164,111,174,403,164,398,348,21,58,399
0,1,3798,321,0,10,21,83,94,0,1,21,1,0,0.338235294,0.029411765,0.277777778,0,1,1,2,2,2,3.722931769,0,1,0,0,9,36,36,6.050527,403,403,402,229,45,158,403,285,165,287,405,79,368,40,394,165,8,403,319,117,342,387,319,398,395,21,57,221
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.028985507,0.40625,0.6,1,0,3,3,0,6.018341084,0,0,0,1,0,0,32,0,405,390,406,229,46,185,405,285,165,296,404,80,404,40,399,161,8,405,258,117,220,388,258,404,343,21,57,254
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.328571429,0.028571429,0.27027027,0,1,0,3,3,0,5.968190252,0,0,0,1,0,0,37,0,407,407,380,229,46,183,407,285,164,334,407,80,396,40,376,164,8,404,278,117,370,406,278,403,278,21,57,334
0,1,41,0,0,0,0,5,3,0,2,4,0,1,0.323943662,0.028169014,0.263157895,0,1,0,3,2,2,4.153220072,0,1,0,0,2,4,38,1.62817,404,399,400,229,46,183,399,285,165,378,405,80,395,40,384,165,8,404,368,117,385,362,368,396,368,21,57,353
0,1,0,83,0,1,0,0,0,0,0,0,1,0,0.319444444,0.027777778,0.393939394,0.6,1,0,4,1,1,3.789335544,0,0,0,0,0,0,33,0,403,403,397,211,43,157,384,288,167,276,403,74,403,36,364,166,8,403,288,103,396,403,288,403,302,20,58,294
0,3,0,2,0,0,0,2,0,0,1,2,1,1,0.315068493,0.02739726,0.382352941,0.6,1,0,4,0,2,5.023365508,0,0,0,1,2,2,34,0.3033749,407,405,397,229,46,183,405,285,165,381,407,80,403,40,347,165,8,405,203,117,282,395,203,398,391,21,57,295
0,1,210,143,0,0,3,17,10,0,2,7,0,0,0.310810811,0.027027027,0.256410256,0,1,0,5,7,3,3.419474703,0,0,0,0,3,11,39,3.7310932,406,406,403,230,46,183,406,285,165,403,406,80,374,40,341,161,8,406,210,117,317,394,210,399,347,21,57,403
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.306666667,0.026666667,0.371428571,0.6,1,0,5,3,0,5.914234594,0,0,0,1,0,0,35,0,406,401,398,229,46,184,405,284,165,404,406,80,403,39,397,164,8,405,9,117,227,403,9,403,288,21,57,404
0,3,2,0,0,0,0,2,1,0,1,2,0,0,0.302631579,0.026315789,0.25,0,1,0,5,0,2,4.713327108,0,0,0,1,1,2,40,0.91829586,403,401,405,231,46,184,403,284,163,298,404,80,404,39,404,163,8,401,302,117,355,390,302,383,352,21,57,352
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298701299,0.025974026,0.361111111,0.6,1,0,5,3,0,5.863158786,0,0,0,1,0,0,36,0,404,380,388,231,46,193,404,284,165,316,404,80,404,39,390,164,8,400,104,117,115,399,104,387,380,21,57,225
1,1,227,2,0,0,4,8,11,0,0,8,1,1,0.294871795,0.025641026,0.351351351,0.6,1,0,5,4,1,4.275783896,0,0,0,0,6,11,37,3.0000029,401,373,402,231,46,177,390,284,163,400,406,80,390,39,381,165,8,390,368,117,301,394,368,390,368,21,57,400
1,1,42,113,0,1,1,19,1,0,0,14,0,1,0.303797468,0.025316456,0.368421053,0.6,1,1,5,4,1,3.632136517,0,0,0,0,4,8,38,3.423252,405,383,392,231,46,167,399,284,164,239,405,80,404,39,404,162,8,405,158,117,382,396,158,403,372,21,57,326
1,1,0,1,0,0,0,4,0,0,3,4,0,0,0.3125,0.025,0.243902439,0,1,1,5,7,2,3.271800008,0,0,0,0,3,4,41,2,404,393,405,231,46,167,399,284,163,389,404,80,399,39,373,164,8,399,221,117,329,379,221,397,320,21,57,320
0,1,0,113,0,0,0,3,0,0,0,3,0,0,0.320987654,0.024691358,0.384615385,0.6,1,1,5,1,1,4.314204512,0,0,0,0,1,2,39,1.0265759,404,383,405,231,46,194,390,284,166,370,404,80,399,39,332,166,8,404,258,117,326,401,258,404,258,21,57,370
0,2,0,985,0,2,3,5,0,0,2,4,0,0,0.317073171,0.024390244,0.261904762,0,1,0,6,0,2,3.717870768,0,1,0,0,3,5,42,2.6800373,405,382,402,231,46,193,405,284,166,310,405,80,404,39,403,161,8,405,295,117,389,372,295,405,313,21,57,310
0,1,114,0,0,1,0,1,2,0,0,1,0,1,0.313253012,0.024096386,0.255813953,0,1,0,6,7,1,4.580534486,0,0,0,0,1,1,43,0.3329913,405,380,394,231,46,193,403,285,165,371,405,80,404,39,402,165,8,403,68,117,283,405,68,386,265,21,57,371
0,1,10,60,0,0,0,3,1,0,0,2,0,1,0.30952381,0.023809524,0.25,0,1,0,6,2,1,4.36493904,0,1,0,0,1,3,44,1.4148405,404,402,400,231,46,193,399,285,167,397,404,80,390,39,399,167,8,404,294,117,320,401,294,391,309,21,57,397
0,1,0,16,0,0,0,1,0,0,0,1,0,1,0.305882353,0.023529412,0.244444444,0,1,0,6,7,1,3.521206471,0,0,0,0,1,1,45,0,404,403,385,231,46,192,403,285,167,395,404,80,388,39,405,167,8,398,121,117,320,394,121,404,270,21,57,395
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.302325581,0.023255814,0.375,0.6,1,0,6,4,0,7.552037142,0,0,0,1,0,0,40,0,405,384,387,231,46,192,404,285,167,403,405,80,404,39,376,166,8,404,187,117,219,402,187,402,371,21,57,403
1,1,0,47,0,1,0,4,0,0,0,1,0,0,0.298850575,0.022988506,0.239130435,0,1,0,6,2,1,2.423390621,0,1,0,0,1,3,46,1.8833095,406,383,404,231,46,168,402,284,164,316,406,80,402,39,378,164,8,406,306,117,181,399,306,403,361,21,57,316
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.306818182,0.022727273,0.255319149,0,1,1,6,4,0,4.508269453,0,0,0,1,0,0,47,0,401,401,403,231,46,167,394,285,165,286,405,80,365,39,390,161,8,394,319,117,366,391,319,375,319,21,57,283
0,1,0,7,0,0,0,1,0,0,0,1,0,1,0.314606742,0.02247191,0.270833333,0,1,1,6,1,1,2.99788193,0,0,0,0,1,1,48,0,401,359,396,231,46,166,401,285,165,396,404,80,393,39,403,162,8,401,36,117,336,399,36,393,352,21,57,396
0,1,4,0,0,0,0,9,1,0,8,7,1,0,0.311111111,0.022222222,0.365853659,0.6,1,0,6,2,2,5.986314289,0,1,0,0,5,7,41,2.5388403,405,365,398,231,46,192,385,285,167,392,405,80,404,39,380,167,8,400,27,117,318,404,27,405,297,21,57,392
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.307692308,0.021978022,0.357142857,0.6,1,0,6,4,0,4.168251901,0,0,0,1,0,0,42,0,404,400,402,231,46,166,401,285,165,302,404,80,393,39,397,165,8,401,400,117,184,404,400,384,400,21,57,256
0,1,9,410,0,0,0,10,1,0,1,5,0,1,0.304347826,0.02173913,0.348837209,0.6,1,0,7,1,2,5.969491466,0,0,0,0,2,5,43,2.8861833,403,400,405,231,47,165,403,285,165,386,403,80,403,39,393,165,8,403,84,117,393,399,84,389,242,21,58,386
1,1,728,380,0,1,1,18,13,0,2,8,2,1,0.301075269,0.021505376,0.340909091,0.6,1,0,2,1,3,5.081198975,0,0,0,0,4,11,44,3.2088122,403,401,402,211,43,174,389,288,167,380,403,74,389,36,398,166,8,401,285,103,211,399,285,389,324,20,58,380
0,2,211,3,0,0,0,6,5,0,0,5,0,0,0.308510638,0.021276596,0.265306122,0,1,1,2,0,1,3.584724772,0,0,0,0,3,5,49,0.7618699,400,405,395,231,47,159,398,285,165,338,405,80,387,39,346,164,8,400,194,117,306,393,194,394,367,21,58,367
